"year","response","response_label","SampleNo","Amaranthus_retroflexus","Arenaria_serpyllifolia_agg.","Bellis_perennis","Brassica_napus","Bromus_hordeaceus","Capsella_bursa.pastoris","Cerastium_fontanum","Cerastium_glomeratum","Cerastium_holosteoides","Chenopodium_album","Cichorium_intybus","Cirsium_arvense","Convolvulus_arvensis","Crepis_capillaris","Dactylis_glomerata","Digitaria_sanguinalis","Echinocloa_crus.gali","Elymus_repens","Eragrostis_minor","Erigeron_canadensis","Erodium_spec.","Euphorbia_peplus","Festuca_arundinacea","Festuca_rubra","Galinsoga_parviflora","Geranium_molle","Geranium_pusillum","Hordeum_murinum","Hypericum_perforatum","Hypochaeris_radicata","Lamium_purpurea","Lolium_multiflorum_agg.","Lolium_perenne","Lotus_corniculatus","Matricaria_discoidea","Medicargo_x_varia","Persicaria_laxiflora","Phleum_pratense","Plantago_intermedia","Plantago_lanceolata","Poa_trivialis","Polygonum_aviculare","Portulaca_oleracea","Rumex_chrispus","Rumex_obtursifolia","Rumex_thyrsiflorus","Scorzoneroides_autumnalis","Silene_latifolia","Sonchus_oleraceus","Spergula_arvensis","Stellaria_media","Taraxacum_sec._ruderalia","Trifolium_hybridum","Trifolium_pratense","Trifolium_repens","Vicia_villosa","grass_sum","herb_sum","legume_sum","all_abundance","grass_prop","herb_prop","legume_prop","time","W","N","D","HM","MP","S","A","I","AF","SF","Lv","remark","richness_all","diversity_all","diversity_grass","diversity_herb","diversity_legume","shannon_all","evenness_all","simpson_all","shannon_grass","evenness_grass","simpson_grass","shannon_herb","evenness_herb","simpson_herb","shannon_legume","evenness_legume","simpson_legume","biomass","year.1",".__rowid","E1","E2","E3","E_RF"
"2024","richness_all","Plant richness",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,10,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,50,37,1,88,0.568181818181818,0.420454545454545,0.0113636363636364,"3",1,0,0,0,0,0,0,0,0,0,1,"1",8,0.763946280991736,0.48,0.615047479912345,0,1.6030384862494,0.770898558155385,0.763946280991736,0.673011667009257,0.970950594454669,0.48,1.15179126499042,0.715648150259155,0.615047479912345,0,NA,0,444.3,"2024",160,-1.84714285714286,-2.02892857142857,-2.02892857142857,-2.02892857142857
"2024","richness_all","Plant richness",8,0,0,0,0,0,0,0,0,0,0,10,0,0,1,30,0,0,0,0,1,0,0,20,1,0,0,0,0,5,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,57,23,1,81,0.703703703703704,0.283950617283951,0.0123456790123457,"3",0,0,1,0,0,0,0,0,0,0,1,"1",12,0.774272214601433,0.591566635887966,0.710775047258979,0,1.81274561717372,0.729502501564142,0.774272214601433,1.06063448742902,0.65900925983838,0.591566635887966,1.43461464835169,0.800673680251162,0.710775047258979,0,NA,0,635,"2024",161,-0.180535714285714,-0.310357142857143,-0.103571428571429,-0.310357142857143
"2024","richness_all","Plant richness",9,0,0,0,0,0,0,0,0,0,1,5,5,0,0,40,0,0,0,0,0,0,0,20,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,61,24,0,85,0.717647058823529,0.282352941176471,0,"3",1,0,0,0,0,0,0,0,0,0,1,"1",10,0.701730103806228,0.462241332975007,0.732638888888889,NA,1.5415918013148,0.669504812658313,0.701730103806228,0.709729214408766,0.646023371237908,0.462241332975007,1.54804424475288,0.79553737129354,0.732638888888889,NA,NA,NA,425.1,"2024",162,-1.84714285714286,-2.02892857142857,-2.02892857142857,-2.02892857142857
"2024","richness_all","Plant richness",12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,75,10,5,90,0.833333333333333,0.111111111111111,0.0555555555555556,"3",0,0,0,0,1,0,0,0,0,0,1,"1",9,0.385185185185185,0.124444444444444,0.7,0,0.927184829997303,0.42198000129844,0.385185185185185,0.244930026794635,0.353359335021421,0.124444444444444,1.497866136777,0.835975008086505,0.7,0,NA,0,770.4,"2024",163,0.133571428571429,0.512678571428572,0.452321428571429,0.512678571428572
"2024","richness_all","Plant richness",17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20,0,0,0,0,1,0,0,30,0,0,0,0,0,10,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,60,15,5,80,0.75,0.1875,0.0625,"3",0,0,0,0,1,0,0,0,0,0,1,"1",11,0.76875,0.625,0.533333333333333,0,1.76805180295643,0.737334871548869,0.76875,1.12692879480068,0.812907291846956,0.625,1.17299347243951,0.65466012184374,0.533333333333333,0,NA,0,849,"2024",164,0.133571428571429,0.512678571428572,0.452321428571429,0.512678571428572
"2024","richness_all","Plant richness",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,10,0,0,10,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,30,1,102,0.696078431372549,0.294117647058824,0.00980392156862745,"3",1,0,0,0,0,0,0,0,0,0,1,"1",6,0.596116878123799,0.265820273755207,0.444444444444444,0,1.17764907735989,0.657258464422827,0.596116878123799,0.478362628262914,0.435424428797216,0.265820273755207,0.636514168294813,0.91829583405449,0.444444444444444,0,NA,0,445.4,"2024",165,-1.84714285714286,-2.02892857142857,-2.02892857142857,-2.02892857142857
"2024","richness_all","Plant richness",21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90,7,1,98,0.918367346938776,0.0714285714285714,0.0102040816326531,"3",0,0,0,0,0,0,0,1,0,0,1,"1",8,0.575385256143274,0.5,0.448979591836735,0,1.22050943896733,0.586940971652114,0.575385256143274,0.925701911121967,0.667752778258549,0.5,0.796311640173813,0.72483409150576,0.448979591836735,0,NA,0,828.4,"2024",166,-0.408035714285714,-0.397321428571428,-0.41125,-0.397321428571428
"2024","richness_all","Plant richness",22,0,1,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,5,0,0,60,0,0,1,1,0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,96,17,5,118,0.813559322033898,0.14406779661017,0.0423728813559322,"3",0,0,0,0,0,1,0,0,0,0,1,"1",14,0.669060614765872,0.508897569444444,0.802768166089965,0,1.55131722250064,0.587830057760361,0.669060614765872,0.85868376703699,0.61940940619806,0.508897569444444,1.88648516027145,0.858576396664246,0.802768166089965,0,NA,0,477.9,"2024",167,0.551964285714286,0.371607142857143,0.355178571428571,0.371607142857143
"2024","richness_all","Plant richness",25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,95,3,1,99,0.95959595959596,0.0303030303030303,0.0101010101010101,"3",0,1,0,0,0,0,0,0,0,0,1,"1",9,0.583817977757372,0.548476454293629,0.666666666666667,0,1.26464623507482,0.575565305485522,0.583817977757372,1.08317280853825,0.673013106109866,0.548476454293629,1.09861228866811,1,0.666666666666667,0,NA,0,844.6,"2024",168,-0.714107142857143,-0.857678571428572,-0.639107142857143,-0.857678571428572
"2024","richness_all","Plant richness",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,6,0,84,0.928571428571429,0.0714285714285714,0,"3",0,0,0,0,0,0,0,1,0,0,1,"1",8,0.638038548752834,0.5844838921762,0.277777777777778,NA,1.26789443290566,0.609728336907906,0.638038548752834,1.0536538372461,0.588055403273545,0.5844838921762,0.450561208866305,0.650022421648354,0.277777777777778,NA,NA,NA,799.8,"2024",169,-0.408035714285714,-0.397321428571428,-0.41125,-0.397321428571428
"2024","richness_all","Plant richness",29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,21,0,81,0.740740740740741,0.259259259259259,0,"3",1,0,0,0,0,0,0,0,0,0,1,"1",5,0.664532845602804,0.5,0.090702947845805,NA,1.26455377818456,0.785711439015414,0.664532845602804,0.867563228481461,0.789690082142847,0.5,0.191444081957717,0.276195427647939,0.090702947845805,NA,NA,NA,587.1,"2024",170,-1.84714285714286,-2.02892857142857,-2.02892857142857,-2.02892857142857
"2024","richness_all","Plant richness",30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,1,0,0,20,0,0,0,0,0,5,0,0,5,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,65,16,10,91,0.714285714285714,0.175824175824176,0.10989010989011,"3",0,0,0,1,0,0,0,0,0,0,1,"1",10,0.812703779736747,0.674556213017752,0.703125,0,1.94756769086951,0.845817901277686,0.812703779736747,1.31143133747324,0.814838104248358,0.674556213017752,1.26374067933281,0.911596205521549,0.703125,0,NA,0,796.4,"2024",171,0.11,-0.0282142857142856,0.0923214285714286,-0.0282142857142856
"2024","richness_all","Plant richness",31,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,70,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,81,15,10,106,0.764150943396226,0.141509433962264,0.0943396226415094,"3",0,0,0,0,0,1,0,0,0,0,1,"1",8,0.543787824848701,0.245389422344155,0.666666666666667,0,1.26101960652482,0.606422244265704,0.543787824848701,0.52421401803298,0.378140482090329,0.245389422344155,1.09861228866811,1,0.666666666666667,0,NA,0,716.1,"2024",172,0.551964285714286,0.371607142857143,0.355178571428571,0.371607142857143
"2024","richness_all","Plant richness",36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,86,11,2,99,0.868686868686869,0.111111111111111,0.0202020202020202,"3",0,0,0,1,0,0,0,0,0,0,1,"1",9,0.680746862565044,0.590859924283396,0.165289256198347,0.5,1.4676987676645,0.66797849560005,0.680746862565044,1.12191896794423,0.697087448528814,0.590859924283396,0.304636097349238,0.439496986921513,0.165289256198347,0.693147180559945,1,0.5,673.5,"2024",173,0.11,-0.0282142857142856,0.0923214285714286,-0.0282142857142856
"2024","richness_all","Plant richness",39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,95,6,5,106,0.89622641509434,0.0566037735849057,0.0471698113207547,"3",0,0,0,0,0,0,0,1,0,0,1,"1",7,0.628337486650053,0.542936288088643,0.277777777777778,0,1.33567740712284,0.686402405461155,0.628337486650053,1.01020994742668,0.728712440704586,0.542936288088643,0.450561208866305,0.650022421648354,0.277777777777778,0,NA,0,587,"2024",174,-0.408035714285714,-0.397321428571428,-0.41125,-0.397321428571428
"2024","richness_all","Plant richness",42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,5,0,0,10,0,0,0,0,0,5,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,55,11,20,86,0.63953488372093,0.127906976744186,0.232558139534884,"3",0,0,0,0,1,0,0,0,0,0,1,"1",9,0.793672255273121,0.644628099173554,0.578512396694215,0,1.83559885832633,0.835417042600031,0.793672255273121,1.2945451658449,0.8043461359047,0.644628099173554,0.934769897858279,0.850864228900568,0.578512396694215,0,NA,0,669.9,"2024",175,0.133571428571429,0.512678571428572,0.452321428571429,0.512678571428572
"2024","richness_all","Plant richness",43,0,0,0,0,0,0,1,0,0,0,1,0,0,5,30,0,0,0,0,5,0,0,50,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,20,0,0,85,32,20,137,0.62043795620438,0.233576642335766,0.145985401459854,"3",0,0,0,0,0,1,0,0,0,0,1,"1",12,0.788108050508818,0.525951557093426,0.8515625,0,1.89894410737889,0.764191325875721,0.788108050508818,0.846365829626287,0.770395378202413,0.525951557093426,1.95688785989276,0.941064137014366,0.8515625,0,NA,0,270.4,"2024",176,0.551964285714286,0.371607142857143,0.355178571428571,0.371607142857143
"2024","richness_all","Plant richness",44,0,0,0,0,0,0,0,0,0,0,10,0,0,10,30,0,0,0,0,5,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,5,0,5,5,0,0,0,0,1,0,10,0,0,40,52,20,112,0.357142857142857,0.464285714285714,0.178571428571429,"3",0,0,0,0,1,0,0,0,0,0,1,"1",13,0.872289540816326,0.375,0.851331360946746,0.5,2.28653650273983,0.891454833635685,0.872289540816326,0.562335144618808,0.811278124459133,0.375,2.00381466014867,0.911975353278622,0.851331360946746,0.693147180559945,1,0.5,491.2,"2024",177,0.133571428571429,0.512678571428572,0.452321428571429,0.512678571428572
"2024","richness_all","Plant richness",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,20,0,75,0.733333333333333,0.266666666666667,0,"3",1,0,0,0,0,0,0,0,0,0,1,"1",3,0.48,0.165289256198347,0,NA,0.803314976140876,0.731208802620227,0.48,0.304636097349238,0.439496986921513,0.165289256198347,0,NA,0,NA,NA,NA,822.5,"2024",178,-1.84714285714286,-2.02892857142857,-2.02892857142857,-2.02892857142857
"2024","richness_all","Plant richness",52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1,0,0,0,1,0,0,40,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,67,5,5,77,0.87012987012987,0.0649350649350649,0.0649350649350649,"3",0,0,1,0,0,0,0,0,0,0,1,"1",11,0.653061224489796,0.548451770995767,0.8,0,1.44037421717864,0.600682704335836,0.653061224489796,0.988020780617716,0.613891827068645,0.548451770995767,1.6094379124341,1,0.8,0,NA,0,617.3,"2024",179,-0.180535714285714,-0.310357142857143,-0.103571428571429,-0.310357142857143
"2024","richness_all","Plant richness",53,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,1,0,0,30,0,0,0,0,0,1,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,1,0,5,0,0,0,0,0,5,0,0,80,18,5,103,0.776699029126214,0.174757281553398,0.0485436893203883,"3",0,0,0,0,0,0,0,0,0,1,1,"1",11,0.749929305306815,0.6015625,0.759259259259259,0,1.74274610485638,0.726781575753547,0.749929305306815,1.06095815043934,0.765319531114783,0.6015625,1.54917349753441,0.864610191345519,0.759259259259259,0,NA,0,588.1,"2024",180,0.176607142857143,0.0680357142857144,0.303928571428571,0.0680357142857144
"2024","richness_all","Plant richness",55,0,0,0,0,0,0,0,0,0,0,20,0,0,1,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,5,0,10,0,0,45,32,10,87,0.517241379310345,0.367816091954023,0.114942528735632,"3",0,0,0,0,0,0,0,0,1,0,1,"1",9,0.81807372175981,0.592592592592593,0.55859375,0,1.85773161256618,0.845490093151232,0.81807372175981,0.964962923007428,0.878347104761853,0.592592592592593,1.09045388419283,0.677537092775224,0.55859375,0,NA,0,531.2,"2024",181,0.0303571428571429,0.169107142857143,0.14125,0.169107142857143
"2024","richness_all","Plant richness",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,5,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,6,1,77,0.909090909090909,0.0779220779220779,0.012987012987013,"3",0,0,0,0,0,0,0,0,0,1,1,"1",7,0.683420475628268,0.622448979591837,0.277777777777778,0,1.37999488177263,0.709177082221697,0.683420475628268,1.10326349884835,0.795836389291164,0.622448979591837,0.450561208866305,0.650022421648354,0.277777777777778,0,NA,0,777.4,"2024",182,0.176607142857143,0.0680357142857144,0.303928571428571,0.0680357142857144
"2024","richness_all","Plant richness",60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,1,10,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,96,3,1,100,0.96,0.03,0.01,"3",0,0,0,0,0,0,0,0,0,1,1,"1",9,0.647,0.617404513888889,0.666666666666667,0,1.31806906385426,0.599879082661732,0.647,1.14028452257843,0.708498609215607,0.617404513888889,1.09861228866811,1,0.666666666666667,0,NA,0,827.5,"2024",183,0.176607142857143,0.0680357142857144,0.303928571428571,0.0680357142857144
"2024","richness_all","Plant richness",62,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,66,8,1,75,0.88,0.106666666666667,0.0133333333333333,"3",0,0,1,0,0,0,0,0,0,0,1,"1",9,0.670222222222222,0.580808080808081,0.5625,0,1.38193848654871,0.628947309620978,0.670222222222222,0.975730007755216,0.7038404217175,0.580808080808081,1.07354284640852,0.774397470347699,0.5625,0,NA,0,577,"2024",184,-0.180535714285714,-0.310357142857143,-0.103571428571429,-0.310357142857143
"2024","richness_all","Plant richness",63,0,0,0,0,0,0,0,0,0,0,5,0,0,0,50,0,0,0,0,1,0,0,20,0,0,0,0,0,5,0,0,0,5,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,76,17,10,103,0.737864077669903,0.16504854368932,0.0970873786407767,"3",0,0,0,0,0,0,0,0,1,0,1,"1",10,0.707512489395796,0.493421052631579,0.73356401384083,0,1.61792894045187,0.702657610949823,0.707512489395796,0.862799323119783,0.622378152373633,0.493421052631579,1.41312106837907,0.878021486546117,0.73356401384083,0,NA,0,663.7,"2024",185,0.0303571428571429,0.169107142857143,0.14125,0.169107142857143
"2024","richness_all","Plant richness",66,0,0,0,0,0,0,0,0,0,0,10,0,0,1,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,5,0,0,0,0,0,0,5,0,0,60,20,5,85,0.705882352941177,0.235294117647059,0.0588235294117647,"3",0,0,0,0,0,0,0,0,0,1,1,"1",10,0.729411764705882,0.5,0.675,0,1.58156804526666,0.686866274813823,0.729411764705882,0.693147180559945,1,0.5,1.44208024894844,0.741082649498762,0.675,0,NA,0,584.2,"2024",186,0.176607142857143,0.0680357142857144,0.303928571428571,0.0680357142857144
"2024","richness_all","Plant richness",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,96,5,1,102,0.941176470588235,0.0490196078431373,0.00980392156862745,"3",0,1,0,0,0,0,0,0,0,0,1,"1",6,0.370242214532872,0.291883680555555,0,0,0.804557511047095,0.449032096587006,0.370242214532872,0.588981824113446,0.424860578411102,0.291883680555555,0,NA,0,0,NA,0,973.3,"2024",187,-0.714107142857143,-0.857678571428572,-0.639107142857143,-0.857678571428572
"2024","richness_all","Plant richness",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,5,1,96,0.9375,0.0520833333333333,0.0104166666666667,"3",0,0,0,1,0,0,0,0,0,0,1,"1",6,0.64453125,0.598765432098765,0,0,1.23880730588839,0.691391521665634,0.64453125,1.04197927640298,0.751629167387823,0.598765432098765,0,NA,0,0,NA,0,890.2,"2024",188,0.11,-0.0282142857142856,0.0923214285714286,-0.0282142857142856
"2024","richness_all","Plant richness",70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,2,1,94,0.968085106382979,0.0212765957446809,0.0106382978723404,"3",0,0,0,0,0,0,0,0,1,0,1,"1",8,0.428021729289271,0.390049510928632,0.5,0,0.963349069528125,0.463272975084408,0.428021729289271,0.812893605442821,0.505079195141742,0.390049510928632,0.693147180559945,1,0.5,0,NA,0,1088.9,"2024",189,0.0303571428571429,0.169107142857143,0.14125,0.169107142857143
"2024","richness_all","Plant richness",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,90,1,5,96,0.9375,0.0104166666666667,0.0520833333333333,"3",0,0,0,0,0,0,0,1,0,0,1,"1",7,0.579427083333333,0.524691358024691,0,0,1.2742029385541,0.654810777965618,0.579427083333333,1.07973461791307,0.670876838162762,0.524691358024691,0,NA,0,0,NA,0,1043.3,"2024",190,-0.408035714285714,-0.397321428571428,-0.41125,-0.397321428571428
"2024","richness_all","Plant richness",72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,90,2,5,97,0.927835051546392,0.0206185567010309,0.0515463917525773,"3",0,0,0,0,0,0,0,0,0,1,1,"1",8,0.715485173769795,0.67283950617284,0.5,0,1.51534480086551,0.72872680981518,0.715485173769795,1.29190600734467,0.80270633453067,0.67283950617284,0.693147180559945,1,0.5,0,NA,0,898.4,"2024",191,0.176607142857143,0.0680357142857144,0.303928571428571,0.0680357142857144
"2024","richness_all","Plant richness",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,70,0.928571428571429,0.0714285714285714,0,"3",1,0,0,0,0,0,0,0,0,0,1,"1",4,0.459183673469388,0.378698224852071,0,NA,0.895332665968091,0.64584599856903,0.459183673469388,0.687092027379972,0.625418115623811,0.378698224852071,0,NA,0,NA,NA,NA,615.6,"2024",192,-1.84714285714286,-2.02892857142857,-2.02892857142857,-2.02892857142857
"2024","richness_all","Plant richness",74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,11,1,87,0.862068965517241,0.126436781609195,0.0114942528735632,"3",1,0,0,0,0,0,0,0,0,0,1,"1",6,0.600079270709473,0.48,0.165289256198347,0,1.17178356423392,0.653984859217045,0.600079270709473,0.803314976140876,0.731208802620227,0.48,0.304636097349238,0.439496986921513,0.165289256198347,0,NA,0,551.9,"2024",193,-1.84714285714286,-2.02892857142857,-2.02892857142857,-2.02892857142857
"2024","richness_all","Plant richness",75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,5,0,0,20,0,0,0,0,0,1,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,75,9,2,86,0.872093023255814,0.104651162790698,0.0232558139534884,"3",0,0,0,0,0,1,0,0,0,0,1,"1",12,0.715251487290427,0.631111111111111,0.641975308641975,0.5,1.66761959992421,0.671099495856912,0.715251487290427,1.22933621590766,0.763829537262747,0.631111111111111,1.30309240376172,0.809656833416415,0.641975308641975,0.693147180559945,1,0.5,605.9,"2024",194,0.551964285714286,0.371607142857143,0.355178571428571,0.371607142857143
"2024","richness_all","Plant richness",77,0,0,1,0,0,0,0,0,0,1,10,0,0,5,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,5,0,0,31,25,5,61,0.508196721311475,0.40983606557377,0.0819672131147541,"3",0,0,1,0,0,0,0,0,0,0,1,"1",13,0.83042192958882,0.530697190426639,0.752,0,2.09158789348687,0.815449976586228,0.83042192958882,0.982083185278023,0.70842327057052,0.530697190426639,1.65406662269694,0.795437904621612,0.752,0,NA,0,609.2,"2024",195,-0.180535714285714,-0.310357142857143,-0.103571428571429,-0.310357142857143
"2024","richness_all","Plant richness",79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,90,2,2,94,0.957446808510638,0.0212765957446809,0.0212765957446809,"3",0,0,0,0,0,0,0,0,1,0,1,"1",8,0.541195110909914,0.5,0.5,0.5,1.12127671494291,0.539220118704135,0.541195110909914,0.925701911121967,0.667752778258549,0.5,0.693147180559945,1,0.5,0.693147180559945,1,0.5,988.1,"2024",196,0.0303571428571429,0.169107142857143,0.14125,0.169107142857143
"2024","richness_all","Plant richness",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,10,0,0,1,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,10,0,81,0.876543209876543,0.123456790123457,0,"3",1,0,0,0,0,0,0,0,0,0,1,"1",6,0.702636793171773,0.632810950208292,0,NA,1.39207788363527,0.776933459843814,0.702636793171773,1.16174717247694,0.721834103385777,0.632810950208292,0,NA,0,NA,NA,NA,536.3,"2024",197,-1.84714285714286,-2.02892857142857,-2.02892857142857,-2.02892857142857
"2024","richness_all","Plant richness",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,1,1,92,0.978260869565217,0.0108695652173913,0.0108695652173913,"3",0,0,0,0,0,0,1,0,0,0,1,"1",6,0.633506616257089,0.617283950617284,0,0,1.2438809944146,0.694223201147924,0.633506616257089,1.14905969697062,0.828871363252445,0.617283950617284,0,NA,0,0,NA,0,959.1,"2024",198,-1.39964285714286,-1.51714285714286,-1.51464285714286,-1.51714285714286
